"id","course_id","question","answer","faq_position","added_date","modified_date","status","question_tag"
"12447","96","Who can enrol for the LawSikho Courses?","<p style=""text-align: justify;""><span id=""docs-internal-guid-66d5f81a-7fff-215c-c093-c588572c1666""><span style=""color:rgb(67, 67, 67); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">We recommend that you should have completed your Higher Secondary / Class XII from a recognized Board / University. In the case of foreign nationals, you should have completed the equivalent of Higher Secondary in India in your respective country. You should also be comfortable with the English language and using a computer. However, we have no formal pre-qualification requirements because we are not a University or college. Anyone who wants to learn is welcome to join our courses.&nbsp;</span></span></p>","2","2021-04-13 07:27:45","2021-04-13 19:04:10","A","0"
"12448","96","Are hard copy study materials provided for reference, or are there only online classes?","<p dir=""ltr"" style=""line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 0pt; padding: 0pt 0pt 12pt;""><span id=""docs-internal-guid-3e7a34b6-7fff-cb0c-15da-80fc35b8c6d2""><span style=""color:rgb(0, 0, 0); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">Students of LawSikho will be provided hard copy materials within 30 days of your course commencement date.&nbsp;&nbsp;</span></span></p>

<p dir=""ltr"" style=""line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 0pt; padding: 0pt 0pt 12pt;""><span id=""docs-internal-guid-3e7a34b6-7fff-cb0c-15da-80fc35b8c6d2""><span style=""color:rgb(0, 0, 0); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">However, online classes, videos, regulatory updates and periodic upgrades to the courses cannot be included in the hard copies. We will provide you with hard copy material for all important chapters. We keep adding many new chapters from time to time and there are restrictions on page numbers so all online material cannot be available in hard copy. We would keep adding new material online from time to time, so please do not expect all such material to be made available in the hard copy also. You can use the hard copy materials for your reference, however, we recommend that you do not exclusively rely on hard copies for cracking the assessment test and the exercises. Please refer to the online library of materials from time to time.</span></span></p>

<p dir=""ltr"" style=""line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 12pt;""><span id=""docs-internal-guid-3e7a34b6-7fff-cb0c-15da-80fc35b8c6d2""><strong style=""color:rgb(0, 0, 0); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; font-weight:700; vertical-align:baseline; white-space:pre-wrap"">Note</strong><span style=""color:rgb(0, 0, 0); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">: We will send hard copy material through our service partners. We have three service partners.&nbsp;</span></span></p>

<p dir=""ltr"" role=""presentation"" style=""list-style-type: decimal; font-size: 12pt; font-family: Arial; color: rgb(0, 0, 0); background-color: transparent; font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre;line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 0pt;""><span id=""docs-internal-guid-3e7a34b6-7fff-cb0c-15da-80fc35b8c6d2""><span style=""font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">1. Indian Speed Post&nbsp; (Provides delivery &lsquo;anywhere in India&rsquo; under contractual service)&nbsp;</span></span></p>

<p dir=""ltr"" role=""presentation"" style=""list-style-type: decimal; font-size: 12pt; font-family: Arial; color: rgb(0, 0, 0); background-color: transparent; font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre;line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 0pt;""><span id=""docs-internal-guid-3e7a34b6-7fff-cb0c-15da-80fc35b8c6d2""><span style=""font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">2. Delhivery&nbsp;</span></span></p>

<p dir=""ltr"" role=""presentation"" style=""list-style-type: decimal; font-size: 12pt; font-family: Arial; color: rgb(0, 0, 0); background-color: transparent; font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre;line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 12pt;""><span id=""docs-internal-guid-3e7a34b6-7fff-cb0c-15da-80fc35b8c6d2""><span style=""font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">3. Trackon Couriers Pvt Limited&nbsp;</span></span></p>

<p dir=""ltr"" style=""line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 0pt; padding: 0pt 0pt 12pt;""><span id=""docs-internal-guid-3e7a34b6-7fff-cb0c-15da-80fc35b8c6d2""><span style=""color:rgb(0, 0, 0); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">If our service partners do not have a presence in your area and want to get the hard copy,&nbsp; you can send us a specific request.&nbsp;</span></span></p>

<p dir=""ltr"" style=""line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 0pt; padding: 0pt 0pt 12pt;""><span id=""docs-internal-guid-3e7a34b6-7fff-cb0c-15da-80fc35b8c6d2""><span style=""color:rgb(0, 0, 0); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">LawSikho will not be responsible if the speed post bounces back or hard copy material is not delivered. We will levy the courier charge on you in such a scenario.&nbsp;</span></span></p>

<p dir=""ltr"" style=""line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 12pt;""><span style=""color:#FF0000""><strong><em><span id=""docs-internal-guid-3e7a34b6-7fff-cb0c-15da-80fc35b8c6d2""><span style=""font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">Please visit the respective course page to learn more about the hard copy study material policy of that course.</span></span></em></strong></span></p>

<div>&nbsp;</div>","3","2021-04-13 07:27:45","2021-04-13 19:04:10","A","0"
"12449","96","Will international students also be sent hard copy material?","<p dir=""ltr"" style=""line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 12pt;""><span id=""docs-internal-guid-22caac71-7fff-5907-560e-6e1a7e923c9f""><span style=""color:rgb(67, 67, 67); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">If international students require hard copy material, they need to share their correct address and we will let them know the cost of the courier which they need to pay and then the hard copy will be dispatched. This is the process because the cost of an international courier is very high compared to the domestic courier within India (for domestic courier we have no additional charges). Some international students provide us with an Indian address for couriering hard copy material. In those cases, we charge nothing extra for the courier.</span></span></p>","4","2021-04-13 07:27:45","2021-04-13 19:04:10","A","0"
"12450","96","How do I figure out if the course covers a specific topic I want to study?","<p dir=""ltr"" style=""line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 12pt;""><span id=""docs-internal-guid-ccb5d27e-7fff-aa5b-880f-1358c70d6905""><span style=""color:rgb(67, 67, 67); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">A person can visit the official website of </span><a href=""https://lawsikho.com/"" style=""text-decoration-line: none;""><span style=""color:rgb(17, 85, 204); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; text-decoration-line:underline; text-decoration-skip-ink:none; vertical-align:baseline; white-space:pre-wrap"">LawSikho</span></a><span style=""color:rgb(67, 67, 67); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap""> and find the relevant course and see the course syllabus, learning objectives and even a list of weekly exercises. You can also subscribe for free sample material. If more clarification about the course is needed, feel free to chat with our online chat specialist. You could also call us on our landline number, +91 11 40845203 for further assistance.</span></span></p>","5","2021-04-13 07:27:45","2021-04-13 19:04:10","A","0"
"12451","96","How can I get access to a demo class?","<p dir=""ltr"" style=""line-height:1.38;text-align: justify;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;padding:0pt 0pt 12pt 0pt;""><span id=""docs-internal-guid-81c613ce-7fff-1877-2369-7b0c6c35dc93""><span style=""font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">We do not offer any demo classes. You will not understand the course&#39;s quality by attending a single class as the results we produce is done through a combination of many things - study material, assignments, personal feedback on assignments, and then finally, class. The only way to experience the course is to take the course for a month, risk-free, as we give no questions asked and refund between the 30th and 45th day provided you attend all classes and solve all the assignments.&nbsp;</span></span></p>

<p dir=""ltr"" style=""line-height:1.38;text-align: justify;background-color:#ffffff;margin-top:0pt;margin-bottom:12pt;""><span id=""docs-internal-guid-81c613ce-7fff-1877-2369-7b0c6c35dc93""><strong style=""color:rgb(255, 0, 0); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; font-weight:700; vertical-align:baseline; white-space:pre-wrap"">The refund policy may vary. We advise you to go through the refund policy given on the respective course page to know the actual refund policy applied to you.</strong></span></p>","6","2021-04-13 07:27:45","2021-04-13 19:04:10","A","0"
"12452","96","Are there any minimum attendance requirements?","<p dir=""ltr"" style=""line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 0pt; padding: 0pt 0pt 12pt;""><span id=""docs-internal-guid-d0470911-7fff-d7d1-41bc-3b0be713dad7""><span style=""color:rgb(0, 0, 0); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">There are no minimum attendance requirements, as we will teach the course online through a Learning Management System that allows you to pursue the course at your own pace and convenience.</span></span></p>

<p dir=""ltr"" style=""line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 0pt; padding: 0pt 0pt 12pt;""><span id=""docs-internal-guid-d0470911-7fff-d7d1-41bc-3b0be713dad7""><span style=""color:rgb(0, 0, 0); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">We will conduct online weekly classrooms for 40 minutes to an hour. Attendance is recommended. Feedbacks by our experts on your assignments submitted is the goal of our sessions.&nbsp;</span></span></p>

<p dir=""ltr"" style=""line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 12pt;""><span id=""docs-internal-guid-d0470911-7fff-d7d1-41bc-3b0be713dad7""><strong style=""color:rgb(255, 0, 0); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; font-weight:700; vertical-align:baseline; white-space:pre-wrap"">To know more about exercises and assignments submission requirements, please check the course page.</strong></span></p>","7","2021-04-13 07:27:45","2021-04-13 19:04:10","A","0"
"12453","96","Can we take the tests at our convenience, or will they be available only at a specific time on a particular day? What happens if I cannot take the tests at a particular time because of exams, internships or other commitments?","<p dir=""ltr"" style=""line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 0pt; padding: 0pt 0pt 12pt;""><span id=""docs-internal-guid-8d9192f9-7fff-9865-6bd4-bfeb2d8b9aed""><span style=""color:rgb(0, 0, 0); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">As candidates will be enrolling from across India and abroad, every candidate&#39;s schedule is likely to differ. The test will be available on the online portal for a substantial period so that you can take them at your convenience. We will give sufficient opportunity to everyone to attempt the test.&nbsp;</span></span></p>

<p dir=""ltr"" style=""line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 0pt; padding: 0pt 0pt 12pt;""><span id=""docs-internal-guid-8d9192f9-7fff-9865-6bd4-bfeb2d8b9aed""><span style=""color:rgb(0, 0, 0); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">If any student is unable to attempt the test or facing any issues, can mail us at </span><a href=""mailto:support@lawsikho.com"" style=""text-decoration-line: none;""><span style=""color:rgb(17, 85, 204); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; text-decoration-line:underline; text-decoration-skip-ink:none; vertical-align:baseline; white-space:pre-wrap"">support@lawsikho.com</span></a><span style=""color:rgb(0, 0, 0); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">&nbsp;</span></span></p>

<p dir=""ltr"" style=""line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 12pt;""><span id=""docs-internal-guid-8d9192f9-7fff-9865-6bd4-bfeb2d8b9aed""><strong style=""color:rgb(255, 0, 0); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; font-weight:700; vertical-align:baseline; white-space:pre-wrap"">Requirements of the online test may vary as per the course. We suggest you read the test details on the course page to learn more.</strong></span></p>","8","2021-04-13 07:27:45","2021-04-13 19:04:10","A","0"
"12454","96","How are online MCQ tests executed? Can I give the monthly tests and the final exam at home? Or do I need to go to an online centre?","<p dir=""ltr"" style=""line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 0pt; padding: 0pt 0pt 12pt;""><span id=""docs-internal-guid-c7626a8e-7fff-43dd-bb0f-ff64df58edd4""><span style=""color:rgb(0, 0, 0); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">The online MCQ is executed on the Learning Management System. You do not have to go to any special centres to give the test or exam. You can attempt the test by logging on to the online Learning Management System from your home or anywhere you wish. We recommend using a computer while giving these tests, as mobile phones are unreliable for giving tests.&nbsp;</span></span></p>

<p dir=""ltr"" style=""line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 0pt; padding: 0pt 0pt 12pt;""><span id=""docs-internal-guid-c7626a8e-7fff-43dd-bb0f-ff64df58edd4""><span style=""color:rgb(0, 0, 0); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">Students should finish the MCQ test within the stipulated time in one sitting.&nbsp;</span></span></p>

<p dir=""ltr"" style=""line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 12pt;""><span id=""docs-internal-guid-c7626a8e-7fff-43dd-bb0f-ff64df58edd4""><strong style=""color:rgb(255, 0, 0); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; font-weight:700; vertical-align:baseline; white-space:pre-wrap"">Please visit the course page to know MCQ test fees and guidelines.</strong></span></p>","9","2021-04-13 07:27:45","2021-04-13 19:04:10","A","0"
"12455","96","What payment methods do you accept?","<p dir=""ltr"" style=""line-height:1.38;text-align: justify;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;""><span id=""docs-internal-guid-77f05993-7fff-a52e-19d3-2689173c8298""><span style=""color:rgb(14, 16, 26); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">You can use any of the following methods to pay for the course.</span></span></p>

<p dir=""ltr"" role=""presentation"" style=""list-style-type: disc; font-size: 12pt; font-family: Arial; color: rgb(14, 16, 26); font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre;line-height:1.38;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;"">&nbsp;</p>

<ul dir=""ltr"">
	<li role=""presentation"" style=""list-style-type: disc; font-size: 12pt; font-family: Arial; color: rgb(14, 16, 26); font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre; line-height: 1.38; background-color: rgb(255, 255, 255); margin-top: 0pt; margin-bottom: 0pt;""><span id=""docs-internal-guid-77f05993-7fff-a52e-19d3-2689173c8298""><span style=""font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">Online payment through Razorpay - Credit Card, Debit Card, Netbanking, Amex &amp; UPI</span></span><span><span style=""font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap""> </span></span></li>
	<li role=""presentation"" style=""list-style-type: disc; font-size: 12pt; font-family: Arial; color: rgb(14, 16, 26); font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre; line-height: 1.38; background-color: rgb(255, 255, 255); margin-top: 0pt; margin-bottom: 0pt;""><span><span style=""font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">International students can use Razorpay or Paypal</span></span></li>
	<li role=""presentation"" style=""list-style-type: disc; font-size: 12pt; font-family: Arial; color: rgb(14, 16, 26); font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre; line-height: 1.38; background-color: rgb(255, 255, 255); margin-top: 0pt; margin-bottom: 0pt;""><span id=""docs-internal-guid-77f05993-7fff-a52e-19d3-2689173c8298""><span style=""font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">NEFT/ RTGS (online through your bank account) or offline&nbsp;</span></span></li>
</ul>

<p dir=""ltr"" style=""line-height:1.38;text-align: justify;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;"">&nbsp;</p>

<p dir=""ltr"" style=""line-height:1.38;text-align: justify;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;""><span id=""docs-internal-guid-77f05993-7fff-a52e-19d3-2689173c8298""><span style=""color:rgb(14, 16, 26); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">For further details on making payments, please visit our enrolment page or call on +91 11 40845203 for assistance.</span></span></p>","10","2021-04-13 07:27:45","2021-04-13 19:04:10","A","0"
"12456","96","Are there any financing or EMI options for payment of the course fees?","<p dir=""ltr"" style=""line-height:1.38;text-align: justify;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;""><span id=""docs-internal-guid-414d9a4f-7fff-3114-2a3c-9a660493d7b6""><span style=""color:rgb(14, 16, 26); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">If you have a Credit Card with one of the following banks, you can pay using an EMI option.&nbsp;</span></span></p>

<p dir=""ltr"" role=""presentation"" style=""list-style-type: decimal; font-size: 12pt; font-family: Arial; color: rgb(14, 16, 26); font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre;line-height:1.38;background-color:#ffffff;margin-top:0pt;margin-bottom:0pt;"">&nbsp;</p>

<ol dir=""ltr"">
	<li role=""presentation"" style=""list-style-type: decimal; font-size: 12pt; font-family: Arial; color: rgb(14, 16, 26); font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre; line-height: 1.38; background-color: rgb(255, 255, 255); margin-top: 0pt; margin-bottom: 0pt;""><span id=""docs-internal-guid-414d9a4f-7fff-3114-2a3c-9a660493d7b6""><span style=""font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">ICICI Bank</span></span></li>
	<li role=""presentation"" style=""list-style-type: decimal; font-size: 12pt; font-family: Arial; color: rgb(14, 16, 26); font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre; line-height: 1.38; background-color: rgb(255, 255, 255); margin-top: 0pt; margin-bottom: 0pt;""><span id=""docs-internal-guid-414d9a4f-7fff-3114-2a3c-9a660493d7b6""><span style=""font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">Axis Bank</span></span></li>
	<li role=""presentation"" style=""list-style-type: decimal; font-size: 12pt; font-family: Arial; color: rgb(14, 16, 26); font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre; line-height: 1.38; background-color: rgb(255, 255, 255); margin-top: 0pt; margin-bottom: 0pt;""><span id=""docs-internal-guid-414d9a4f-7fff-3114-2a3c-9a660493d7b6""><span style=""font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">Standard Chartered Bank</span></span></li>
	<li role=""presentation"" style=""list-style-type: decimal; font-size: 12pt; font-family: Arial; color: rgb(14, 16, 26); font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre; line-height: 1.38; background-color: rgb(255, 255, 255); margin-top: 0pt; margin-bottom: 0pt;""><span id=""docs-internal-guid-414d9a4f-7fff-3114-2a3c-9a660493d7b6""><span style=""font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">Kotak Mahindra Bank</span></span></li>
	<li role=""presentation"" style=""list-style-type: decimal; font-size: 12pt; font-family: Arial; color: rgb(14, 16, 26); font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre; line-height: 1.38; background-color: rgb(255, 255, 255); margin-top: 0pt; margin-bottom: 0pt;""><span id=""docs-internal-guid-414d9a4f-7fff-3114-2a3c-9a660493d7b6""><span style=""font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">HDFC Bank</span></span></li>
	<li role=""presentation"" style=""list-style-type: decimal; font-size: 12pt; font-family: Arial; color: rgb(14, 16, 26); font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre; line-height: 1.38; background-color: rgb(255, 255, 255); margin-top: 0pt; margin-bottom: 0pt;""><span id=""docs-internal-guid-414d9a4f-7fff-3114-2a3c-9a660493d7b6""><span style=""font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">Yes Bank</span></span></li>
	<li role=""presentation"" style=""list-style-type: decimal; font-size: 12pt; font-family: Arial; color: rgb(14, 16, 26); font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre; line-height: 1.38; background-color: rgb(255, 255, 255); margin-top: 0pt; margin-bottom: 0pt;""><span id=""docs-internal-guid-414d9a4f-7fff-3114-2a3c-9a660493d7b6""><span style=""font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">IndusInd bank</span></span></li>
	<li role=""presentation"" style=""list-style-type: decimal; font-size: 12pt; font-family: Arial; color: rgb(14, 16, 26); font-variant-numeric: normal; font-variant-east-asian: normal; vertical-align: baseline; white-space: pre; line-height: 1.38; background-color: rgb(255, 255, 255); margin-top: 0pt; margin-bottom: 0pt;""><span id=""docs-internal-guid-414d9a4f-7fff-3114-2a3c-9a660493d7b6""><span style=""font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">RBL Bank&nbsp;</span></span></li>
</ol>

<div id=""gtx-trans"" style=""position: absolute; left: 64px; top: 260px;"">
<div class=""gtx-trans-icon"">&nbsp;</div>
</div>","11","2021-04-13 07:27:45","2021-04-13 19:04:10","A","0"
"12457","96","Can the course fee be paid in instalments?","<p dir=""ltr"" style=""line-height: 1.38; margin-top: 0pt; margin-bottom: 0pt;""><span id=""docs-internal-guid-8bbdb0d6-7fff-8fb6-aad9-8115f9dea576""><span style=""color:rgb(14, 16, 26); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">A student can pay online before completing two months or send a cheque of INR 15,000/- in favour of &ldquo;</span><strong style=""color:rgb(14, 16, 26); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; font-weight:700; vertical-align:baseline; white-space:pre-wrap"">Addictive Learning Technology Pvt Ltd</strong><span style=""color:rgb(14, 16, 26); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">&rdquo; within seven days from their enrollment. The date of payment will be exactly two months from the batch commencement date.</span></span></p>","12","2021-04-13 07:27:45","2021-04-13 19:04:10","A","0"
"12458","96","Would Live classes start from Module 1?","<p dir=""ltr"" style=""line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 12pt;""><span id=""docs-internal-guid-370a2600-7fff-ad58-d39f-68cd11a2d556""><span style=""color:rgb(0, 0, 0); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">Please do not expect us to teach you like college courses. Those are not effective. Our focus is on giving you a realistic experience of doing legal work. Hence you will get different exercises and assignments every week and all relevant material to solve them. Please do not worry that you have not read other associated concepts. We are recreating the experience of working in a law firm or in-house legal department, and we found that this is the kind of training that works best. Live classes will relate to the week&rsquo;s assignments. You can read the modules from module 1, but we advise you to follow the courses according to where the assignments take you. By the end of the year, you would have covered all the syllabus and retained everything. </span></span></p>

<p dir=""ltr"" style=""line-height: 1.38; text-align: justify; margin-top: 0pt; margin-bottom: 12pt;""><span id=""docs-internal-guid-44b14f1b-7fff-83fe-3d5f-411f2ecd066d""><span style=""color:rgb(0, 0, 0); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">If it feels complicated and challenging midway, do not worry. The course is designed like this. You need to stick to it, hold on for dear life and ride along as you ride a roller coaster. Our responsibility is that you are satisfied and get all the results that you were promised by the end. If you are not, you can hold us responsible. But please, please trust the course design and stick to it until the course gets over.</span></span></p>","13","2021-04-13 07:27:45","2021-04-13 19:04:10","A","0"
"12459","96","Are there any discounts available?","<p style=""text-align: justify;""><span id=""docs-internal-guid-352b3ab0-7fff-9d73-6bc3-d1f2b7de6d97""><span style=""color:rgb(67, 67, 67); font-family:arial; font-size:12pt; font-variant-east-asian:normal; font-variant-numeric:normal; vertical-align:baseline; white-space:pre-wrap"">No, there are no discounts available. We do not believe in discounts and never give one. Prices have only increased over time and not decreased.</span></span></p>","14","2021-04-13 07:27:45","2021-04-13 19:04:10","A","0"
